query	query_date	place_id	osm_type	display_name	class	type	importance	address.country	address.country_code	un_region	un_subregion
huazhong university of science and technology	2021-02-03	259583364	relation	å<8d>Žä¸­ç§‘æŠ€å¤§å­¦, 1037å<8f>·, ç<8f>žå–»è·¯, ä¸œæ¹–æ–°æŠ€æœ¯å¼€å<8f>‘åŒº, å…³ä¸œè¡—é<81>“, ä¸œæ¹–æ–°æŠ€æœ¯å¼€å<8f>‘åŒºï¼ˆæ‰˜ç®¡ï¼‰, æ´ªå±±åŒº, æ¹–åŒ—çœ<81>, 430074, ä¸­å›½	amenity	university	0.438450184063098	ä¸­å›½	cn	Asia	Eastern Asia
south china agricultural university	2021-02-03	259059311	relation	å<8d>Žå<8d>—å†œä¸šå¤§å­¦, é‡‘é’Ÿå±±è·¯, å<8d>Žå<8d>—ç<90>†å·¥å¤§å­¦å<8d>—æ–°æ<9d>‘, äº”å±±è¡—é<81>“, å¤©æ²³åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, 510630, ä¸­å›½	amenity	university	0.398715419165327	ä¸­å›½	cn	Asia	Eastern Asia
hunan normal university	2021-02-03	71437400	node	æ¹–å<8d>—å¸ˆå¤§, æœ¨å…°è·¯, é•¿æ²™å¸‚, å²³éº“åŒº, é•¿æ²™å¸‚, æ¹–å<8d>—çœ<81>, 410006, ä¸­å›½	railway	station	0.001	ä¸­å›½	cn	Asia	Eastern Asia
liaoning	2021-02-03	257963869	relation	è¾½å®<81>çœ<81>, ä¸­å›½	boundary	administrative	0.655891404596791	ä¸­å›½	cn	Asia	Eastern Asia
china	2021-02-03	257605389	relation	ä¸­å›½	boundary	administrative	0.87882659637803	ä¸­å›½	cn	Asia	Eastern Asia
state administration of taxation	2021-02-03	181175059	way	State Administration of Taxation, G316, é€šæ³°è¡—é<81>“, é‚µæ­¦å¸‚, å<8d>—å¹³å¸‚, ç¦<8f>å»ºçœ<81>, ä¸­å›½	office	government	0.401	ä¸­å›½	cn	Asia	Eastern Asia
cuhk	2021-02-03	259201755	relation	é¦™æ¸¯ä¸­æ–‡å¤§å­¸ The Chinese University of Hong Kong, å<90><90>éœ²æ¸¯å…¬è·¯ Tolo Highway, é¦¬æ–™æ°´ Ma Liu Shui, é¦¬éž<8d>å±± Ma On Shan, æ²™ç”°å<8d>€ Sha Tin District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, ä¸­å›½	amenity	university	0.515796938688453	ä¸­å›½	cn	Asia	Eastern Asia
chinese academy of agricultural sciences	2021-02-03	299451471	way	ä¸­å›½å†œä¸šç§‘å­¦é™¢, åŒ—ä¸‰çŽ¯, ä¸‡æŸ³åœ°åŒº, æµ·æ·€åŒº, åŒ—äº¬å¸‚, 100098, ä¸­å›½	amenity	research_institute	0.001	ä¸­å›½	cn	Asia	Eastern Asia
ihu	2021-02-03	258689452	relation	ä¹‰ä¹Œå¸‚, é‡‘å<8d>Žå¸‚, æµ™æ±Ÿçœ<81>, ä¸­å›½	boundary	administrative	0.490850025928259	ä¸­å›½	cn	Asia	Eastern Asia
institute of biotechnology	2021-02-03	152857882	way	é¦™æ¸¯ç”Ÿç‰©ç§‘æŠ€ç ”ç©¶é™¢ Hong Kong Institute of Biotechnology, ç”Ÿç‰©ç§‘æŠ€è·¯ Biotechnology Avenue, é¦¬æ–™æ°´ Ma Liu Shui, é¦¬éž<8d>å±± Ma On Shan, æ²™ç”°å<8d>€ Sha Tin District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, DD29 1007, ä¸­å›½	building	yes	0.301	ä¸­å›½	cn	Asia	Eastern Asia
beijing huayi	2021-02-03	131049528	way	Beijing -Chengde Expressway, éƒ‘å®¶åº„æ<9d>‘, æ€€æŸ”åŒº / Huairou, åŒ—äº¬å¸‚, ä¸­å›½	highway	motorway	0.2	ä¸­å›½	cn	Asia	Eastern Asia
usi	2021-02-03	258635882	relation	æ— é”¡å¸‚, 214000, ä¸­å›½	boundary	administrative	0.547775869917964	ä¸­å›½	cn	Asia	Eastern Asia
state academy of sciences	2021-02-03	52408051	node	ç§‘å­¦é™¢ç«™, å¤©æº<90>è·¯, é¾™æ´žè¡—é<81>“, å¤©æ²³åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, 510650, ä¸­å›½	highway	bus_stop	0.001	ä¸­å›½	cn	Asia	Eastern Asia
china national computer congress	2021-02-03	196797629	way	ä¸­å›½å…±äº§å…šç¬¬äºŒæ¬¡å…¨å›½ä»£è¡¨å¤§ä¼šä¼šå<9d>€, 30, å»¶å®‰é«˜æž¶è·¯, é<9d>™å®‰åŒº, 200070, ä¸­å›½	historic	memorial	0.259145294756841	ä¸­å›½	cn	Asia	Eastern Asia
nanjing university	2021-02-03	110545344	way	å<8d>—äº¬å¤§å­¦, å<8d>«å··, é¼“æ¥¼åŒº, çŽ„æ­¦åŒº, å<8d>—äº¬å¸‚, 210093, ä¸­å›½	amenity	university	0.498289975489913	ä¸­å›½	cn	Asia	Eastern Asia
king's college	2021-02-03	134145090	way	è‹±çš‡æ›¸é™¢ King's College, 63A, èˆ¬å’¸é<81>“ Bonham Road, è¥¿å<8d>Šå±± Mid-Levels West, è¥¿ç‡Ÿç›¤ Sai Ying Pun, ä¸­è¥¿å<8d>€ Central and Western District, é¦™æ¸¯å³¶ Hong Kong Island, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	amenity	school	0.668648909480289	ä¸­å›½	cn	Asia	Eastern Asia
jiangsu	2021-02-03	296043922	relation	æ±Ÿè‹<8f>çœ<81>, ä¸­å›½	boundary	administrative	0.67413115257446	ä¸­å›½	cn	Asia	Eastern Asia
wellcome	2021-02-03	11400763	node	æƒ åº· Wellcome, 40, é¦¬é ­è§’é<81>“ Ma Tau Kok Road, é<9d> èƒŒå£Ÿ Kau Pui Lung, é¦¬é ­åœ<8d> Ma Tau Wai, ä¹<9d>é¾<8d>åŸŽå<8d>€ Kowloon City District, ä¹<9d>é¾<8d> Kowloon, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	shop	supermarket	0.101	ä¸­å›½	cn	Asia	Eastern Asia
hainan	2021-02-03	258588983	relation	æµ·å<8d>—çœ<81>, ä¸­å›½	boundary	administrative	0.61214060827491	ä¸­å›½	cn	Asia	Eastern Asia
guangzhou women and children's medical center	2021-02-03	217534561	way	å¦‡å„¿ä¸­å¿ƒ, é‡‘ç©—è·¯éš§é<81>“, ç<8f> æ±Ÿæ–°åŸŽ, å†¼æ<9d>‘è¡—é<81>“, å¤©æ²³åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, 510623, ä¸­å›½	building	train_station	0.35609057542022	ä¸­å›½	cn	Asia	Eastern Asia
ipm	2021-02-03	135424854	way	æ¾³é–€ç<90>†å·¥å­¸é™¢ Instituto Politecnico de Macau, é«˜ç¾Žå£«è¡— Rua de LuÃ­s Gonzaga Gomes, æ–°å<8f>£å²¸å¡«æµ·å<8d>€ Zona de Aterros do Porto Exterior, æ–°å<8f>£å²¸æ–°å¡«æµ·å<8d>€(çš‡æœ<9d>å<8d>€) Zona Nova de Aterros do Porto Exterior, å¤§å ‚å<8d>€ SÃ©, æ¾³é–€ Macau, 853, ä¸­å›½	amenity	college	0.359793334348642	ä¸­å›½	cn	Asia	Eastern Asia
tianjin university in china	2021-02-03	144399984	way	ä¸­å›½æ°‘èˆªå¤§å­¦, æ´¥åŒ—å…¬è·¯, ä¸œä¸½åŒº, ä¸œä¸½åŒº (Dongli), å¤©æ´¥å¸‚, 300300, ä¸­å›½	amenity	university	0.001	ä¸­å›½	cn	Asia	Eastern Asia
air	2021-02-03	97128317	way	æ©Ÿå ´ Airport, ç¿”å¤©è·¯ Sky Plaza Road, é›¢å³¶å<8d>€ Islands District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, ä¸­å›½	railway	station	0.479338672131387	ä¸­å›½	cn	Asia	Eastern Asia
chinese communist party	2021-02-03	178219809	way	ä¸­å…±ä¸€å¤§ä¼šå<9d>€, 374, é»„é™‚å<8d>—è·¯, æº<90>æˆ<90>é‡Œå°<8f>åŒº, æ·®æµ·ä¸­è·¯è¡—é<81>“, ä¸Šæµ·å¸‚, é»„æµ¦åŒº, 200021, ä¸­å›½	tourism	museum	0.406597918617146	ä¸­å›½	cn	Asia	Eastern Asia
chongqing university	2021-02-03	69380859	node	é‡<8d>åº†å¤§å­¦, æ²™å<9d>ªå<9d><9d>åŒ—è¡—, æ²™å<9d>ªå<9d><9d>è¡—é<81>“, æ²™å<9d>ªå<9d><9d>åŒº, é‡<8d>åº†ä¸­å¿ƒåŸŽåŒº, é‡<8d>åº†å¸‚, 400030, ä¸­å›½	railway	station	0.001	ä¸­å›½	cn	Asia	Eastern Asia
university of macau	2021-02-03	259347553	relation	Universidade de CiÃªncia e Tecnologia de Macau æ¾³é–€ç§‘æŠ€å¤§å­¸ Macau University of Science and Technology, é›žé ¸é¦¬è·¯ Estrada da Ponta da Cabrita, åŒ—å®‰ Pac On, å˜‰æ¨¡å ‚å<8d>€ Nossa Senhora do Carmo, æ°¹ä»” Taipa, æ¾³é–€ Macau, 999078, ä¸­å›½	amenity	university	0.666591667934692	ä¸­å›½	cn	Asia	Eastern Asia
nei	2021-02-03	59452923	node	å†…æ<81>©, å<8d>—å®<81>å¸‚, å¹¿è¥¿å£®æ—<8f>è‡ªæ²»åŒº, ä¸­å›½	place	village	0.275	ä¸­å›½	cn	Asia	Eastern Asia
uiuc	2021-02-03	207804111	way	æµ™æ±Ÿå¤§å­¦ä¼Šåˆ©è¯ºä¼Šå¤§å­¦åŽ„å·´çº³é¦™æ§Ÿæ ¡åŒºè<81>”å<90>ˆå­¦é™¢, å<8d>—çŽ¯è·¯, é¹ƒæ¹–ç§‘æŠ€åŸŽ, æµ·å®<81>å¸‚, å˜‰å…´å¸‚, æµ™æ±Ÿçœ<81>, 314400, ä¸­å›½	building	university	0.001	ä¸­å›½	cn	Asia	Eastern Asia
ustc	2021-02-03	156022554	way	ä¸­å›½ç§‘å­¦æŠ€æœ¯å¤§å­¦ ä¸œæ ¡åŒº, 96, é‡‘å¯¨è·¯, ä¸­è¡Œå®¿èˆ<8d>, ç¨»é¦™æ<9d>‘è¡—é<81>“, èœ€å±±åŒº (Shushan), å<90>ˆè‚¥å¸‚, 230026, ä¸­å›½	amenity	university	0.464121550533476	ä¸­å›½	cn	Asia	Eastern Asia
tongji medical college	2021-02-03	121878064	way	å<8d>Žä¸­ç§‘æŠ€å¤§å­¦å<90>ŒæµŽåŒ»å­¦é™¢, èˆªç©ºè·¯, å®<9d>ä¸°è¡—é<81>“, ç¡šå<8f>£åŒº, æ±Ÿæ±‰åŒº, æ¹–åŒ—çœ<81>, 430030, ä¸­å›½	amenity	university	0.3004701084432	ä¸­å›½	cn	Asia	Eastern Asia
chc	2021-02-03	257605389	relation	ä¸­å›½	boundary	administrative	0.87882659637803	ä¸­å›½	cn	Asia	Eastern Asia
qinghai	2021-02-03	257865875	relation	é<9d>’æµ·çœ<81>, ä¸­å›½	boundary	administrative	0.610517291768724	ä¸­å›½	cn	Asia	Eastern Asia
inner mongolia	2021-02-03	257842595	relation	å†…è’™å<8f>¤è‡ªæ²»åŒº, ä¸­å›½	boundary	administrative	0.65384947808461	ä¸­å›½	cn	Asia	Eastern Asia
huashan hospital	2021-02-03	258491124	relation	èŠ±å±±åŒº (Huashan), é©¬éž<8d>å±±å¸‚, 243000, ä¸­å›½	boundary	administrative	0.511447002935904	ä¸­å›½	cn	Asia	Eastern Asia
university of the chinese academy of sciences	2021-02-03	64279650	node	UCAS, çŽ‰æ³‰è·¯, ç”°æ<9d>‘, æµ·æ·€åŒº, åŒ—äº¬å¸‚, 100049, ä¸­å›½	amenity	university	0.385200970199076	ä¸­å›½	cn	Asia	Eastern Asia
people's daily	2021-02-03	52429330	node	äººæ°‘æ—¥æŠ¥å¹¿ä¸œåˆ†ç¤¾ç«™â‘¡, é»„åŸ”å¤§é<81>“è¥¿, å¤©æ²³å<8d>—è¡—é<81>“, å¤©æ²³åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, 510620, ä¸­å›½	highway	bus_stop	0.001	ä¸­å›½	cn	Asia	Eastern Asia
times higher education	2021-02-03	83556554	node	æ—¶ä»£è<81>”å<8d>Žè¶…å¸‚, å­¦æž—è¡—, ç™½æ<9d>¨è¡—é<81>“, é’±å¡˜æ–°åŒº, æ<9d>­å·žå¸‚, æµ™æ±Ÿçœ<81>, 310018, ä¸­å›½	shop	yes	0.001	ä¸­å›½	cn	Asia	Eastern Asia
yunnan	2021-02-03	258085373	relation	äº‘å<8d>—çœ<81>, ä¸­å›½	boundary	administrative	0.665684201955769	ä¸­å›½	cn	Asia	Eastern Asia
icc	2021-02-03	96538994	way	ç’°ç<90>ƒè²¿æ˜“å»£å ´ International Commerce Centre, 1, æŸ¯å£«ç”¸é<81>“è¥¿ Austin Road West, è¥¿ä¹<9d>é¾<8d> West Kowloon, æ²¹éº»åœ° Yau Ma Tei, æ²¹å°–æ—ºå<8d>€ Yau Tsim Mong District, é¦™æ¸¯å³¶ Hong Kong Island, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	building	tower	0.466329902238883	ä¸­å›½	cn	Asia	Eastern Asia
shanghaitech university	2021-02-03	258792021	relation	ä¸Šæµ·ç§‘æŠ€å¤§å­¦, 393å<8f>·, å<8d>Žå¤<8f>ä¸­è·¯, åº·æ¡¥é•‡, æµ¦ä¸œæ–°åŒº, 101201, ä¸­å›½	amenity	university	0.377613648458292	ä¸­å›½	cn	Asia	Eastern Asia
aipi	2021-02-03	302227361	node	çŸ®é™‚, æƒ å·žå¸‚, å¹¿ä¸œçœ<81>, ä¸­å›½	place	village	0.275	ä¸­å›½	cn	Asia	Eastern Asia
nanjing university of science and technology	2021-02-03	258596617	relation	å<8d>—äº¬ç<90>†å·¥å¤§å­¦, å…‰å<8d>Žè·¯, ç§¦æ·®åŒº, çŽ„æ­¦åŒº, å<8d>—äº¬å¸‚, 210012, ä¸­å›½	amenity	university	0.416302457462662	ä¸­å›½	cn	Asia	Eastern Asia
southern university of science and technology	2021-02-03	193573154	way	å<8d>—æ–¹ç§‘æŠ€å¤§å­¦, 1088, å­¦è‹‘å¤§é<81>“, æ·±åœ³å¤§å­¦åŸŽ, æ¡ƒå›­è¡—é<81>“, å<8d>—å±±åŒº, æ·±åœ³å¸‚, å¹¿ä¸œçœ<81>, 518055, ä¸­å›½	amenity	university	0.310439474412231	ä¸­å›½	cn	Asia	Eastern Asia
xinjiang	2021-02-03	257472610	relation	æ–°ç–†ç»´å<90>¾å°”è‡ªæ²»åŒº, ä¸­å›½	boundary	administrative	0.674183703517689	ä¸­å›½	cn	Asia	Eastern Asia
national people's congress	2021-02-03	143598039	way	æ¹›æ±Ÿäººæ°‘ä»£è¡¨å¤§ä¼š CongrÃ¨s National du Peuple de Zhanjiang, äººæ°‘å››è¥¿è·¯, å·¥å†œè¡—é<81>“, éœžå±±åŒº, æ¹›æ±Ÿå¸‚, å¹¿ä¸œçœ<81>, ä¸­å›½	building	yes	0.201	ä¸­å›½	cn	Asia	Eastern Asia
institute of vertebrate paleontology and paleoanthropology	2021-02-03	154175740	way	Institute of Vertebrate Paleontology and Paleoanthropology (IVPP). Chinese Academy of Sciences, è¥¿ç›´é—¨å¤–å¤§è¡—, è¥¿åŸŽåŒº, åŒ—äº¬å¸‚, 100032, ä¸­å›½	amenity	public_building	0.601	ä¸­å›½	cn	Asia	Eastern Asia
chinese university of hong kong	2021-02-03	259201755	relation	é¦™æ¸¯ä¸­æ–‡å¤§å­¸ The Chinese University of Hong Kong, å<90><90>éœ²æ¸¯å…¬è·¯ Tolo Highway, é¦¬æ–™æ°´ Ma Liu Shui, é¦¬éž<8d>å±± Ma On Shan, æ²™ç”°å<8d>€ Sha Tin District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, ä¸­å›½	amenity	university	1.01579693868845	ä¸­å›½	cn	Asia	Eastern Asia
hong kong university of science and technology	2021-02-03	51695244	node	é¦™æ¸¯ç§‘æŠ€å¤§å­¸ Hong Kong University of Science and Technology, å¤§å­¸é<81>“ University Road, ç¢§æ°´æ–°æ<9d>‘ Pik Shui San Tsuen, å¤§åŸ”ä»” Tai Po Tsai, è¥¿è²¢å<8d>€ Sai Kung District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, ä¸­å›½	highway	bus_stop	0.701	ä¸­å›½	cn	Asia	Eastern Asia
high court	2021-02-03	113553479	way	é«˜ç­‰æ³•é™¢ The High Court, é‡‘é<90>˜é<81>“ Queensway, ä¸­å<8d>Šå±± Mid-Levels Central, é‡‘é<90>˜ Admiralty, ä¸­è¥¿å<8d>€ Central and Western District, é¦™æ¸¯å³¶ Hong Kong Island, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	amenity	courthouse	0.557784396815435	ä¸­å›½	cn	Asia	Eastern Asia
life technologies	2021-02-03	54415927	node	Just Life restaurant, å<9d>‚é›ªå²—å¤§é<81>“ BÇŽnxuÄ› GÇŽng Av, å<8d>Žä¸ºæŠ€æœ¯æœ‰é™<90>å…¬å<8f>¸, é¾™å²—åŒº, æ·±åœ³å¸‚, å¹¿ä¸œçœ<81>, 518100, ä¸­å›½	tourism	attraction	0.101	ä¸­å›½	cn	Asia	Eastern Asia
caa	2021-02-03	258898604	relation	ä¸­å›½ç¾Žæœ¯å­¦é™¢, å<8d>—å±±è·¯, æ¸…æ³¢è¡—é<81>“, ä¸ŠåŸŽåŒº, æ<9d>­å·žå¸‚, æµ™æ±Ÿçœ<81>, 310002, ä¸­å›½	amenity	university	0.4192479107425	ä¸­å›½	cn	Asia	Eastern Asia
tianhe ii	2021-02-03	258569294	relation	å¤©æ²³åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, ä¸­å›½	boundary	administrative	0.472775653790836	ä¸­å›½	cn	Asia	Eastern Asia
jiangxi	2021-02-03	258491397	relation	æ±Ÿè¥¿çœ<81>, ä¸­å›½	boundary	administrative	0.660896625230364	ä¸­å›½	cn	Asia	Eastern Asia
rac	2021-02-03	21930851	node	é¦¬å ´ Racecourse, å¤§åŸ”å…¬è·¯ï¼<8d>æ²™ç”°æ®µ Tai Po Road â€“ Sha Tin, è<90>½è·¯ä¸‹ Lok Lo Ha, ä¹<9d>è‚š Kau To, æ²™ç”°å<8d>€ Sha Tin District, æ–°ç•Œ New Territories, é¦™æ¸¯ Hong Kong, ä¸­å›½	railway	station	0.471239527648604	ä¸­å›½	cn	Asia	Eastern Asia
songshan national nature reserve	2021-02-03	226360739	way	åŒ—äº¬æ<9d>¾å±±å›½å®¶çº§è‡ªç„¶ä¿<9d>æŠ¤åŒº, å»¶åº†åŒº, åŒ—äº¬å¸‚, ä¸­å›½	boundary	protected_area	0.298558873147647	ä¸­å›½	cn	Asia	Eastern Asia
nantong university	2021-02-03	160989544	way	å<8d>—é€šå¤§å­¦, å°<8f>æµ·è¡—é<81>“, å´‡å·<9d>åŒº, å<8d>—é€šå¸‚, 226000, ä¸­å›½	leisure	park	0.15	ä¸­å›½	cn	Asia	Eastern Asia
sichuan	2021-02-03	257966453	relation	å››å·<9d>çœ<81>, ä¸­å›½	boundary	administrative	0.711286195807749	ä¸­å›½	cn	Asia	Eastern Asia
china national space administration	2021-02-03	226170093	way	ä¸­å›½ç©ºé—´æŠ€æœ¯ç ”ç©¶é™¢, å”<90>å®¶å²­æ<9d>‘, æµ·æ·€åŒº, åŒ—äº¬å¸‚, ä¸­å›½	landuse	commercial	0.370940340656356	ä¸­å›½	cn	Asia	Eastern Asia
southern medical university	2021-02-03	51886881	node	å<8d>—æ–¹åŒ»ç§‘å¤§å­¦ç«™, æ²™å¤ªåŒ—è·¯, äº¬æºªè¡—é<81>“, ç™½äº‘åŒº, å¹¿å·žå¸‚, å¹¿ä¸œçœ<81>, 510515, ä¸­å›½	highway	bus_stop	0.001	ä¸­å›½	cn	Asia	Eastern Asia
open science	2021-02-03	24025212	node	Open Oyster, ç§‘å­¸é¤¨å»£å ´ Science Museum Square, å°–æ²™å’€æ<9d>± East Tsim Sha Tsui, å°–æ²™å’€ Tsim Sha Tsui, æ²¹å°–æ—ºå<8d>€ Yau Tsim Mong District, ä¹<9d>é¾<8d> Kowloon, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	amenity	restaurant	0.201	ä¸­å›½	cn	Asia	Eastern Asia
open university of hong kong	2021-02-03	156773961	way	é¦™æ¸¯å…¬é–‹å¤§å­¸ The Open University of Hong Kong, 81, å¿ å­<9d>è¡— Chung Hau Street, ä½•æ–‡ç”°å±± Ho Man Tin Hill, ä½•æ–‡ç”° Ho Man Tin, ä¹<9d>é¾<8d>åŸŽå<8d>€ Kowloon City District, ä¹<9d>é¾<8d> Kowloon, é¦™æ¸¯ Hong Kong, 000000, ä¸­å›½	building	university	0.888105956498361	ä¸­å›½	cn	Asia	Eastern Asia
national space science center	2021-02-03	48238029	node	ä¸­å›½ç§‘å­¦é™¢å›½å®¶ç©ºé—´ç§‘å­¦ä¸­å¿ƒ, 1, ä¸­å…³æ<9d>‘å<8d>—å››è¡—, ä¸œå<8d>‡åœ°åŒº, æµ·æ·€åŒº, åŒ—äº¬å¸‚, 100190, ä¸­å›½	office	research	0.001	ä¸­å›½	cn	Asia	Eastern Asia
shanghai ocean university	2021-02-03	205461712	way	ä¸Šæµ·æµ·æ´‹å¤§å­¦ï¼ˆä¸´æ¸¯æ ¡åŒºï¼‰, ä¸œæµ·å¤§æ¡¥, æµ¦ä¸œæ–°åŒº, 201306, ä¸­å›½	amenity	university	0.370639694209592	ä¸­å›½	cn	Asia	Eastern Asia
qub	2021-02-03	299390583	way	é°‚é­šæ¶Œ Quarry Bay, 896, è‹±çš‡é<81>“ King's Road, ä¸ƒå§Šå¦¹ Tsat Tsz Mui, é°‚é­šæ¶Œ Quarry Bay, æ<9d>±å<8d>€ Eastern District, é¦™æ¸¯å³¶ Hong Kong Island, é¦™æ¸¯ Hong Kong, ä¸­å›½	building	train_station	0.398332012645065	ä¸­å›½	cn	Asia	Eastern Asia
henan	2021-02-03	258289127	relation	æ²³å<8d>—çœ<81>, ä¸­å›½	boundary	administrative	0.699353793876879	ä¸­å›½	cn	Asia	Eastern Asia
jilin university	2021-02-03	160258991	way	å<90>‰æž—å¤§å­¦ï¼ˆæœ<9d>é˜³æ ¡åŒºï¼‰, è¥¿æ°‘ä¸»å¤§è¡— West Minzhu St, æ¸…å’Œè¡—é<81>“, æœ<9d>é˜³åŒº, é•¿æ˜¥å¸‚, å<90>‰æž—çœ<81>, 130000, ä¸­å›½	amenity	university	0.446917790002857	ä¸­å›½	cn	Asia	Eastern Asia
shandong	2021-02-03	257941393	relation	å±±ä¸œçœ<81>, ä¸­å›½	boundary	administrative	0.718289642729985	ä¸­å›½	cn	Asia	Eastern Asia
research institute	2021-02-03	235380215	way	research institute, Foot Path, é›<81>å¡”åŒº (Yanta), è¥¿å®‰å¸‚, é™•è¥¿çœ<81>, 710048, ä¸­å›½	office	research	0.201	ä¸­å›½	cn	Asia	Eastern Asia
dsn	2021-02-03	121641844	way	é„‚å°”å¤šæ–¯ä¼Šé‡‘éœ<8d>æ´›æœºåœº, é˜¿å¤§ä¸€çº§å…¬è·¯, ä¹Œå…°æœ¨ä¼¦é•‡, ä¼Šé‡‘éœ<8d>æ´›æ——, å†…è’™å<8f>¤è‡ªæ²»åŒº, ä¸­å›½	aeroway	aerodrome	0.444828356030634	ä¸­å›½	cn	Asia	Eastern Asia
