file_id	year	authors	journo_file_id
446219a	2007	Caitlin Smith	446219a
446219b	2007		446219b
446221a	2007		446221a
446223a	2007		446223a
446937a	2007	Hayley M. Birch; Julie Clayton	446937a
446937b	2007		446937b
446940a	2007		446940a
446941a	2007		446941a
447741a	2007	Nathan Blow	447741a
447743a	2007		447743a
447745a	2007		447745a
448959a	2007	Nathan Blow	448959a
448959b	2007		448959b
448960a	2007		448960a
448963a	2007		448963a
449627a	2007	Nathan Blow	449627a
449627b	2007		449627b
449628a	2007		449628a
449629a	2007		449629a
449631a	2007		449631a
4501117a	2007	Nathan Blow	4501117a
4501117b	2007		4501117b
4501118a	2007		4501118a
4501119a	2007		4501119a
4501121a	2007		4501121a
