file_id	year	authors	journo_file_id
490161a	2012		490161a
366-days-nature-s-10-1.11997	2012		492335a
education-africa-s-counting-house-1.11757	2012	Leigh Phillips	491176a
simulation-quantum-leaps-1.11806	2012	Geoff Brumfiel	491322a
the-science-of-cities-life-in-the-concrete-jungle-1.11862	2012	Courtney Humphries	491514a
adapting-to-a-warmer-world-no-going-back-1.11906	2012	Olive Heffernan	491659a
reproductive-biology-fertile-mind-1.11805	2012	Trisha Gura	491318a
chemical-biology-dna-s-new-alphabet-1.11863	2012	Roberta Kwok	491516a
melting-in-the-andes-goodbye-glaciers-1.11759	2012	Barbara Fraser	491180a
the-kyoto-protocol-hot-air-1.11882	2012	Quirin Schiermeier	491656a
the-global-energy-challenge-awash-with-carbon-1.11909	2012	Jeff Tollefson; Richard Monastersky	491654a
legacy-of-a-climate-treaty-after-kyoto-1.11880	2012		491653a
NA	2012	Zeeya Merali	492022a
polar-research-trouble-bares-its-claws-1.12015	2012	Douglas Fox	492170a
computer-engineering-feeling-the-heat-1.11993	2012	Philip Ball	492174a
nuclear-energy-radical-reactors-1.11957	2012	M. Mitchell Waldrop	492026a
global-mobility-science-mapped-out-1.11585	2012		490325a
toxicology-the-learning-curve-1.11644	2012	Dan Fagin	490462a
science-in-the-developing-world-eritrea-s-shattered-science-1.11671	2012	Shanta Barley	491024a
genomics-the-single-life-1.11710	2012	Brian Owens	491027a
biology-and-ideology-the-anatomy-of-politics-1.11645	2012	Lizzie Buchen	490466a
global-mobility-science-on-the-move-1.11602	2012	Richard Van Noorden	490326a
microwave-weapons-wasted-energy-1.11396	2012	Sharon Weinberger	489198a
forest-fires-burn-out-1.11424	2012	Michelle Nijhuis	489352a
neuroscience-idle-minds-1.11440	2012	Kerri Smith	489356a
us-election-political-science-1.11474	2012		489487a
galaxy-formation-the-new-milky-way-1.11517	2012	Ann Finkbeiner	490024a
us-science-the-obama-experiment-1.11481	2012	Jeff Tollefson	489488a
plant-science-the-chestnut-resurrection-1.11504	2012	Helen Thompson	490022a
stress-the-roots-of-resilience-1.11570	2012	Virginia Hughes	490165a
stress-and-the-city-urban-decay-1.11556	2012	Alison Abbott	490162a
science-on-the-silk-road-taste-for-adventure-1.11178	2012	Alison Abbott	488269a
science-in-the-sahara-man-of-the-desert-1.11162	2012	Quirin Schiermeier	488272a
tissue-engineering-the-brainmaker-1.11232	2012	David Cyranoski	488444a
computational-social-science-making-the-links-1.11243	2012	Jim Giles	488448a
nanotechnology-armed-resistance-1.11287	2012	Leigh Phillips	488576a
china-s-dinosaur-hunter-the-ground-breaker-1.11352	2012	Kerri Smith	489022a
encode-the-human-encyclopaedia-1.11312	2012	Brendan Maher	489046a
after-the-higgs-the-new-particle-landscape-1.11286	2012	Matthew Chalmers	488572a
deep-sea-research-dive-master-1.11393	2012	Richard Monastersky	489194a
extreme-mechanics-buckling-down-1.11127	2012	Kim Krieger	488146a
science-in-three-dimensions-the-print-revolution-1.10939	2012	Nicola Jones	487022a
the-trouble-with-turbines-an-ill-wind-1.10849	2012	Meera Subramanian	486310a
