file_id	year	authors	journo_file_id
486198a	2012	Andrea A. Gust; Thorsten Nürnberger	486198a
486199a	2012	Alberto D. Bolatto	486199a
486327a	2012	Jay S. Siegel	486327a
486328a	2012	Joe Gray; Brian Druker	486328a
486330a	2012	Daniel Bazin	486330a
486476a	2012	Stephen J. Bradshaw	486476a
486477a	2012	Fresnida J. Ramos; Matt Kaeberlein	486477a
486478a	2012	Matthew O. Kitching; Victor Snieckus	486478a
486479a	2012	Ellis L. Reinherz	486479a
486482a	2012	Eduardo Vilar; Josep Tabernero	486482a
487042a	2012	Margaret J. Schoeninger	487042a
487043a	2012	Azim Surani; Julia Tischler	487043a
487044a	2012		487044a
487045a	2012	Margaret Moerchen	487045a
487046a	2012	Kevin J. Gaston	487046a
487047a	2012	Peter J. Turnbaugh	487047a
487174a	2012	Martin van Hecke	487174a
487175a	2012	Stefano Allesina	487175a
487176a	2012	Stephen L. Craig	487176a
487177a	2012	Kenneth A. Johnson	487177a
487179a	2012	Joel Linden	487179a
487180a	2012	Tero T. Heikkilä; Yaroslav Tserkovnyak	487180a
487181a	2012	Andreas Hejnol	487181a
487304a	2012	Diana W. Bianchi	487304a
487305a	2012	Ken O. Buesseler	487305a
487306a	2012	Ira Tabas	487306a
487308a	2012	Taavi K. Neklesa; Craig M. Crews	487308a
487309a	2012	Martin Freer	487309a
487434a	2012	Drake Deming	487434a
487435a	2012	Johanne E. Rinholm; Linda H. Bergersen	487435a
487436a	2012	Jochen Mannhart; Wilfried Haensch	487436a
487437a	2012	Ana Izcue; Fiona Powrie	487437a
487439a	2012	Steven G. Deeks	487439a
487441a	2012	Eileen Birch	487441a
488034a	2012	William A. Shear	488034a
488035a	2012	Ingeborg Levin	488035a
488036a	2012	Peter K. Todd; Henry L. Paulson	488036a
488037a	2012		488037a
488038a	2012	Bart De Strooper; Thierry Voet	488038a
488040a	2012	Mark Isalan	488040a
488160a	2012	Antonio Lazcano; Kevin P. Hand	488160a
488162a	2012	Bernard Wood	488162a
488163a	2012	Luca Razzari; Roberto Morandotti	488163a
488163b	2012		488163b
488164a	2012	Dwayne Heard	488164a
488165a	2012	Andrew J. Baldwin; Lewis E. Kay	488165a
488284a	2012	Ben Lehner; Solip Park	488284a
488285a	2012	Aharon Blank	488285a
488286a	2012	Barbara Cannon; Jan Nedergaard	488286a
488288a	2012	John Cowan	488288a
488289a	2012	Nathaniel Urban; Shreejoy Tripathy	488289a
488290a	2012		488290a
488464a	2012	Steven M. Girvin	488464a
488465a	2012	Claudio Franco; Holger Gerhardt	488465a
488466a	2012	Leon V. Kochian	488466a
488467a	2012	Alexey Kondrashov	488467a
488468a	2012	J. Graham Cogley	488468a
488594a	2012	Derek P. Tittensor	488594a
488595a	2012	Richard M. Ransohoff	488595a
488596a	2012	Heather Stoll	488596a
488598a	2012	Nina Rohringer	488598a
488599a	2012	Kyle M. Loh; Bing Lim	488599a
488601a	2012	Harry J. Flint	488601a
489036a	2012	Kenneth R. Shull	489036a
489037a	2012	Garik Israelian	489037a
489038a	2012	Aki Ejima	489038a
489040a	2012		489040a
489041a	2012	Robert W. Field	489041a
489042a	2012	Daniel Mortlock	489042a
489043a	2012	Christopher D. Lima; Brenda A. Schulman	489043a
489054a	2012		489054a
489211a	2012	Cory C. Cleveland; Benjamin W. Sullivan	489211a
489212a	2012	Sinan Aral	489212a
489214a	2012	Erik J. Sorensen	489214a
489215a	2012	Laura De Rosa; Michele De Luca	489215a
489370a	2012	Daniel Stark	489370a
489371a	2012	Alexandra Smolyanskaya; Richard T. Born	489371a
489372a	2012		489372a
489372b	2012	Cyrus R. Safinya; Kai K. Ewert	489372b
489374a	2012	Simon Gächter	489374a
489375a	2012	Tom Nilges	489375a
489376a	2012	Noah K. Whiteman; Kailen A. Mooney	489376a
489508a	2012	Elly M. Tanaka	489508a
489510a	2012	Masashi Kawasaki; Yoshihiro Iwasa	489510a
489511a	2012	Lei Jiang; Ralph J. DeBerardinis	489511a
489511b	2012		489511b
490041a	2012	David Masopust; Vaiva Vezys	490041a
490043a	2012	Howard M. Wiseman	490043a
490044a	2012	Julia Oh; Julia A. Segre	490044a
490046a	2012	Stefan Umbreit	490046a
490047a	2012	Alexander G. Betz	490047a
490047b	2012		490047b
490178a	2012	John T. Williams	490178a
490179a	2012	John T. S. Yeoman; Sarah E. Reisman	490179a
490180a	2012	Graham E. Budd	490180a
490182a	2012	John M. Fryxell; Tal Avgar	490182a
490183a	2012	Jean-Yves Royer	490183a
490185a	2012	Oscar Marín	490185a
490185b	2012		490185b
490346a	2012	Tim Elliott	490346a
490348a	2012	Peter J. F. Henderson; Stephen A. Baldwin	490348a
490349a	2012		490349a
490350a	2012	David V. Glidden	490350a
490351a	2012	Rahul S. Samant; Paul Workman	490351a
490352a	2012	Steven C. Pennings	490352a
490490a	2012	Victoria L. Seewaldt	490490a
490491a	2012	Juergen Mienert	490491a
490493a	2012	Günter P. Wagner	490493a
490494a	2012	Andrea Ferrara	490494a
490495a	2012		490495a
491042a	2012	Matthew R. Jones; Chad A. Mirkin	491042a
491045a	2012	Beth Ellen Clark	491045a
491045b	2012		491045b
491046a	2012	Sadaf Shadan	491046a
491047a	2012	Stéphane Larouche; David R. Smith	491047a
491196a	2012	Evdokia Anagnostou	491196a
491197a	2012	Demetri Psaltis; Ioannis N. Papadopoulos	491197a
491202a	2012	Stéphane Clemmen; Alexander Gaeta	491202a
491203a	2012		491203a
491204a	2012	Birte Höcker	491204a
491338a	2012	Sonia I. Seneviratne	491338a
491341a	2012	Alison M. Bell	491341a
491343a	2012	Sophia E. Economou	491343a
491530a	2012	Sabine H. L. Klapp	491530a
491533a	2012	Huib J. Bakker	491533a
491533b	2012		491533b
491535a	2012	Sihem Cheloufi; Konrad Hochedlinger	491535a
491676a	2012		491676a
491677a	2012	Albrecht W. Hofmann	491677a
491678a	2012	Peter Langridge	491678a
491680a	2012	Wei-Jen Chua; Ted H. Hansen	491680a
491681a	2012	Lincoln D. Carr; Mark T. Lusk	491681a
492048a	2012	Andrew Collier Cameron	492048a
492049a	2012		492049a
492051a	2012	David McGloin	492051a
492052a	2012	David A. Clarke	492052a
492054a	2012	Yan Chen; Jacob Goeree	492054a
492055a	2012	Ed Hinds; Rainer Blatt	492055a
492056a	2012	Janet Rossant; Christine Mummery	492056a
492057a	2012	Bryan L. Roth; Fiona H. Marshall	492057a
492189a	2012	Harris D. Bernstein	492189a
492192a	2012	Amy Barger	492192a
492193a	2012	Stephen Polasky	492193a
492197a	2012	Brian D'Andrade	492197a
492358a	2012	Raymond W. Simmonds	492358a
492361a	2012		492361a
492362a	2012	Luisa Tasselli; Katrin F. Chua	492362a
492363a	2012	Sylvain Guibert; Michael Weber	492363a
492364a	2012	Paul S. Julienne	492364a
492365a	2012	Andrew Mitchinson	492365a
492366a	2012		492366a
493310a	2012		493310a
nature10767	2012	Mark Morris	nature10767
nature10796	2012	Volker Schaller; Andreas R. Bausch	nature10796
nature10797	2012	R. McNeill Alexander	nature10797
nature10816	2012	W. Ford Doolittle	nature10816
nature10818	2012	John Southworth	nature10818
nature10828	2012	Curt Wittenberg	nature10828
nature10869	2012	Christopher J. Hale; Steven E. Jacobsen	nature10869
nature10948	2012	Jonathan Bamber	nature10948
nature10949	2012	Steven C. Clifford	nature10949
nature10950	2012	David B. Lombard; Richard A. Miller	nature10950
nature10951	2012	David T. Blake	nature10951
nature10952	2012	Derek P. Narendra; Richard J. Youle	nature10952
nature11034	2012	Alexei L. Krasnoselsky; Michael G. Katze	nature11034
nature11035	2012	Jonathan C. F. Matthews; Mark G. Thompson	nature11035
nature11036	2012	William S. Cassata; Paul R. Renne	nature11036
nature11037	2012	Amato Evan	nature11037
nature11038	2012	Ralph Claessen	nature11038
nature11190	2012	Frank T. Kyte	nature11190
nature11191	2012	Giuseppe Lodato	nature11191
nature11192	2012	Hui-Ling Yen; Joseph Sriyal Malik Peiris	nature11192
nature11193	2012	Jasper Kok	nature11193
nature11194	2012	Bradley E. Schaefer	nature11194
nature11195	2012	Richard G. Roberts; Michael I. Bird	nature11195
nature11196	2012	Peter Hannaford	nature11196
nature11197	2012	Timothy C. Beers	nature11197
nature11198	2012	Kyle Kolaja	nature11198
nature11199	2012	Debra Fischer	nature11199
nature11380	2012	Daniel H. Geschwind; Genevieve Konopka	nature11380
nature11381	2012	Stefan Roesner; Varinder K. Aggarwal	nature11381
nature11382	2012	Kevin Padian	nature11382
nature11383	2012	Ali Passian; Thomas Thundat	nature11383
nature11384	2012	Thad G. Walker	nature11384
nature11481	2012	Angelicque E. White	nature11481
nature11482	2012	R. Brent Tully	nature11482
nature11483	2012	Eric J. Steig	nature11483
nature11484	2012	Steven N. Austad	nature11484
nature11485	2012	Luiz E. O. C. Aragão	nature11485
nature11486	2012	Albert-László Barabási	nature11486
nature11487	2012	Heather Hendrickson; Paul B. Rainey	nature11487
nature11488	2012	Lee C. Bassett; David D. Awschalom	nature11488
nature11489	2012	Antoni Ribas; Paul C. Tumeh	nature11489
nature11634	2012	Felix Hausch; Florian Holsboer	nature11634
nature11635	2012	James Attwater; Philipp Holliger	nature11635
nature11636	2012	Artie P. Hatzes	nature11636
nature11637	2012	Juliet L. Osborne	nature11637
nature11638	2012	Gemma Reguera	nature11638
nature11639	2012	Susan T. Lovett	nature11639
nature11640	2012	Mark T. Gladwin; Daniel B. Kim-Shapiro	nature11640
nature11641	2012	Mizuho Fukunaga-Kalabis; Meenhard Herlyn	nature11641
nature11643	2012	Stephen J. Smartt	nature11643
nature11749	2012	Samantha B. Joye	nature11749
nature11750	2012	M. Cristina Marchetti	nature11750
nature11751	2012	Sally McBrearty	nature11751
nature11752	2012	Lisa M. Monteggia; Ege T. Kavalali	nature11752
nature11753	2012	John F. Barry; David DeMille	nature11753
nature11754	2012	Joe Chappell	nature11754
nature11755	2012	Gus L. W. Hart	nature11755
nature11756	2012	Bettina M. J. Engelbrecht	nature11756
nature11757	2012	Kazumichi Shimizu; Mark Stopfer	nature11757
nature11758	2012	Michael A. Trakselis; Brian W. Graham	nature11758
nature11759	2012	Sven B. Gould	nature11759
nature11760	2012	William J. Pitts	nature11760
nature11761	2012	Wen Zhou; Junying Yuan	nature11761
nature11762	2012	Keivan Guadalupe Stassun	nature11762
nature11763	2012	Mark Mercola	nature11763
nature11764	2012	Sabarinath Jayaseelan; Scott A. Tenenbaum	nature11764
nature11766	2012	Philippe Janvier	nature11766
nature11767	2012	Paul R. C. Kent	nature11767
nature11768	2012	Michael S. Wolfe	nature11768
nature11849	2012	Naama Barkai; Ben-Zion Shilo	nature11849
