file_id	year	authors	journo_file_id
d41586-017-08965-0	2018	Amy Maxmen	d41586-017-08965-0
d41586-018-00106-5	2018	Gabriel Popkin	d41586-018-00106-5
d41586-018-00107-4	2018	Helen Shen	d41586-018-00107-4
d41586-018-00664-8	2018	Cassandra Willyard	d41586-018-00664-8
d41586-018-00665-7	2018	Aisling Irwin	d41586-018-00665-7
d41586-018-01074-6	2018	Adam Mann	d41586-018-01074-6
d41586-018-01075-5	2018	Heidi Ledford	d41586-018-01075-5
d41586-018-01388-5	2018	Josie Glausiusz	d41586-018-01388-5
d41586-018-01400-y	2018	Rachael Lallensack	d41586-018-01400-y
d41586-018-01696-w	2018	Linda Nordling	d41586-018-01696-w
d41586-018-01835-3	2018	Davide Castelvecchi	d41586-018-01835-3
d41586-018-02168-x	2018		d41586-018-02168-x
d41586-018-02169-w	2018	Heidi Ledford	d41586-018-02169-w
d41586-018-02170-3	2018	Kerri Smith	d41586-018-02170-3
d41586-018-02391-6	2018	Helen Thomson	d41586-018-02391-6
d41586-018-02745-0	2018	Alexandra Witze	d41586-018-02745-0
d41586-018-03070-2	2018	Elie Dolgin	d41586-018-03070-2
d41586-018-03267-5	2018	Jo Marchant	d41586-018-03267-5
d41586-018-03268-4	2018	David Cyranoski	d41586-018-03268-4
d41586-018-03773-6	2018	Ewen Callaway	d41586-018-03773-6
d41586-018-03916-9	2018	Cassandra Willyard	d41586-018-03916-9
d41586-018-04157-6	2018	Davide Castelvecchi	d41586-018-04157-6
d41586-018-04600-8	2018	Lynne Peeples	d41586-018-04600-8
d41586-018-04601-7	2018	Elizabeth Gibney	d41586-018-04601-7
d41586-018-04930-7	2018	Alison Abbott	d41586-018-04930-7
d41586-018-04931-6	2018	Jeff Tollefson	d41586-018-04931-6
d41586-018-05044-w	2018	Adam Levy	d41586-018-05044-w
d41586-018-05079-z	2018	Olive Heffernan	d41586-018-05079-z
d41586-018-05142-9	2018		d41586-018-05142-9
d41586-018-05143-8	2018	Richard Van Noorden	d41586-018-05143-8
d41586-018-05208-8	2018	Giorgia Guglielmi	d41586-018-05208-8
d41586-018-05259-x	2018	Carrie Arnold	d41586-018-05259-x
d41586-018-05316-5	2018	Kendall Powell	d41586-018-05316-5
d41586-018-05371-y	2018	Edwin Cartlidge	d41586-018-05371-y
d41586-018-05469-3	2018	Rachel Courtland	d41586-018-05469-3
d41586-018-05504-3	2018		d41586-018-05504-3
d41586-018-05505-2	2018	Richard Van Noorden	d41586-018-05505-2
d41586-018-05506-1	2018	David Cyranoski; Yao-Hua Law; Sandy Ong; Nicky Phillips; Mark Zastrow	d41586-018-05506-1
d41586-018-05586-z	2018	Helen Shen	d41586-018-05586-z
d41586-018-05648-2	2018	Alison Abbott	d41586-018-05648-2
d41586-018-05706-9	2018	Jeff Tollefson	d41586-018-05706-9
d41586-018-05849-9	2018	Quirin Schiermeier	d41586-018-05849-9
d41586-018-05889-1	2018	Declan Butler	d41586-018-05889-1
d41586-018-05890-8	2018	Cassandra Willyard	d41586-018-05890-8
d41586-018-05939-8	2018	Sara Reardon	d41586-018-05939-8
d41586-018-05984-3	2018	Ehsan Masood	d41586-018-05984-3
d41586-018-06031-x	2018	Rachel Cernansky	d41586-018-06031-x
d41586-018-06169-8	2018	Rod McCullom	d41586-018-06169-8
d41586-018-06170-1	2018	Alexandra Witze	d41586-018-06170-1
d41586-018-06610-y	2018	Nicola Jones	d41586-018-06610-y
d41586-018-06694-6	2018	Giorgia Guglielmi	d41586-018-06694-6
d41586-018-06781-8	2018	Ehsan Masood; Inga Vesper; Richard Van Noorden	d41586-018-06781-8
d41586-018-06782-7	2018	David Cyranoski	d41586-018-06782-7
d41586-018-06858-4	2018	Cassandra Willyard; Megan Scudellari; Linda Nordling	d41586-018-06858-4
d41586-018-06859-3	2018		d41586-018-06859-3
d41586-018-06955-4	2018	Erica Gies	d41586-018-06955-4
d41586-018-06956-3	2018	Matthew Warren	d41586-018-06956-3
d41586-018-07036-2	2018	Andrew Curry	d41586-018-07036-2
d41586-018-07037-1	2018	Elie Dolgin	d41586-018-07037-1
d41586-018-07106-5	2018	Aisling Irwin	d41586-018-07106-5
d41586-018-07107-4	2018	Elizabeth Gibney	d41586-018-07107-4
d41586-018-07181-8	2018	Matt Kaplan	d41586-018-07181-8
d41586-018-07182-7	2018	Anna Nowogrodzki	d41586-018-07182-7
d41586-018-07289-x	2018	Kendall Powell	d41586-018-07289-x
d41586-018-07290-4	2018		d41586-018-07290-4
d41586-018-07350-9	2018	Alison Abbott	d41586-018-07350-9
d41586-018-07351-8	2018	Heidi Ledford	d41586-018-07351-8
d41586-018-07447-1	2018	Alexandra Witze	d41586-018-07447-1
d41586-018-07448-0	2018	Rachel Courtland	d41586-018-07448-0
d41586-018-07532-5	2018	Holly Else	d41586-018-07532-5
d41586-018-07533-4	2018	Jeff Tollefson	d41586-018-07533-4
d41586-018-07591-8	2018	Rebecca Boyle	d41586-018-07591-8
d41586-018-07592-7	2018	Ian Graber-Stiehl	d41586-018-07592-7
d41586-018-07668-4	2018	Alison Abbott	d41586-018-07668-4
d41586-018-07669-3	2018	Douglas Fox	d41586-018-07669-3
d41586-018-07748-5	2018		d41586-018-07748-5
d41586-018-07749-4	2018		d41586-018-07749-4
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
index.html	2018		index.html
