file_id	year	authors	journo_file_id
528200a	2015	Steven Sherwood	528200a
528203a	2015		528203a
528337a	2015	Tobias Schaetz	528337a
528341a	2015	Beata M. Csatho	528341a
528343a	2015	Jennifer A. Marshall Graves	528343a
528343b	2015		528343b
528483a	2015	Laurent Vivien	528483a
528484a	2015	Erica D. Sonnenburg; Justin L. Sonnenburg	528484a
528486a	2015	Maria Teresa Pérez Prado; Carmen M. Cepeda-Jiménez	528486a
528487a	2015	Marcel M. M. Kuypers	528487a
528490a	2015		528490a
nature14086	2015	Franck Perez	nature14086
nature14193	2015	Gerard Wright	nature14193
nature14194	2015	Louis J. Picker; Jeffrey D. Lifson	nature14194
nature14195	2015	Graham Knott	nature14195
nature14196	2015	John M. Pandolfi	nature14196
nature14197	2015	Charles E. Melançon III	nature14197
nature14198	2015	Claudia G. Vasquez; Adam C. Martin	nature14198
nature14199	2015	Amy C. Rosenzweig	nature14199
nature14200	2015	Nam Woo Cho; Roger A. Greenberg	nature14200
nature14201	2015	Benjamin Scholl; Nicholas J. Priebe	nature14201
nature14202	2015	Eric Jan	nature14202
nature14203	2015	Sidhartha Goyal; Peter W. Zandstra	nature14203
nature14204	2015	Ido Yosef; Udi Qimron	nature14204
nature14205	2015	Nancy L. Haigwood	nature14205
nature14206	2015	Sachin Patel; Roger D. Cone	nature14206
nature14207	2015	David Gresham	nature14207
nature14208	2015	Roel Nusse	nature14208
nature14209	2015	TJ Florence; Michael B. Reiser	nature14209
nature14210	2015	Andreas Hilfinger; Johan Paulsson	nature14210
nature14211	2015	Rachel Lubong Sabado; Nina Bhardwaj	nature14211
nature14212	2015	Andrew I. Cooper	nature14212
nature14373	2015	Michaela Kuhn	nature14373
nature14374	2015	Kathryn T. Bieging; Laura D. Attardi	nature14374
nature14375	2015	Robert A. Egnatchik; Ralph J. DeBerardinis	nature14375
nature14376	2015	Mikel Zaratiegui	nature14376
nature14377	2015	Michael M. Shen	nature14377
nature14378	2015	Peter M. Waterhouse; Roger P. Hellens	nature14378
nature14379	2015	Marc-Phillip Hitz; Gregor Andelfinger	nature14379
nature14380	2015	Jie Yin; Mary C. Boyce	nature14380
nature14381	2015	Frank Wilczek	nature14381
nature14382	2015	Mary J. C. Hendrix	nature14382
nature14383	2015	David E. Clapham	nature14383
nature14384	2015	Nicholas K. Dulvy; Holly K. Kindsvater	nature14384
nature14386	2015	Robert C. Liu	nature14386
nature14387	2015	Jeremy Burrows	nature14387
nature14388	2015	Laurence Zitvogel; Guido Kroemer	nature14388
nature14390	2015	James E. Bradner	nature14390
nature14391	2015	Nigel E. Raine; Richard J. Gill	nature14391
nature14392	2015	Kevin Padian	nature14392
nature14520	2015	Daria Zieminska	nature14520
nature14521	2015	Akihiko Nakano	nature14521
nature14522	2015	T. Martin Embley; Tom A. Williams	nature14522
nature14523	2015	Benjamin M. Hogan; Brian L. Black	nature14523
nature14524	2015	Heidi Cook-Andersen; Miles F. Wilkinson	nature14524
nature14525	2015	Carl T. Bergstrom; Benjamin Kerr	nature14525
nature14526	2015	Seung-Jae Lee; Eliezer Masliah	nature14526
nature14527	2015	Brian Burke	nature14527
nature14528	2015	Kristin A. Knouse; Angelika Amon	nature14528
nature14529	2015	Neta Erez	nature14529
nature14530	2015	Alexander J. Limardo; Alexandra Z. Worden	nature14530
nature14531	2015	Vuk Stambolic	nature14531
nature14532	2015	David C. Rubinsztein	nature14532
nature14533	2015	Sunil Mittal; Mohammad Hafezi	nature14533
nature14534	2015	Glenn Telling	nature14534
nature14535	2015	Sacco de Vries	nature14535
nature14536	2015	Catherine F. Clarke; Christopher M. Allan	nature14536
nature14537	2015	Aaron M. New; Ben Lehner	nature14537
nature14626	2015	Clotilde Théry	nature14626
nature14627	2015	Xiaoya Ma	nature14627
nature14628	2015	Takumi Ito; Hiroshi Handa	nature14628
nature14629	2015	J. Fielding Hejtmancik	nature14629
nature14630	2015	Thomas A. Richards; Suely L. Gomes	nature14630
nature14631	2015	Thomas B. Kornberg; Lilach Gilboa	nature14631
nature14632	2015	Sharon R. Long	nature14632
nature14633	2015	Paul L. E. Bodelier	nature14633
nature14634	2015	Michael Lynch	nature14634
nature14635	2015	Patrick F. Sullivan	nature14635
nature14636	2015	Stephen M. Beverley	nature14636
nature14637	2015	Jeffrey L. Benovic	nature14637
nature14638	2015	Sharanya Sivanand; Kathryn E. Wellen	nature14638
nature14639	2015	Lisa Y. Stein	nature14639
nature14640	2015	Harm H. Kampinga	nature14640
nature14641	2015	Ronen Marmorstein; M. Celeste Simon	nature14641
nature14642	2015	Joseph D. Puglisi	nature14642
nature14643	2015	Matthew L. Bochman; Anthony Schwacha	nature14643
nature14644	2015	Cole M. Haynes	nature14644
nature14645	2015	Alexandre Antonelli	nature14645
nature15199	2015	Noriyuki Matsuda; Keiji Tanaka	nature15199
nature15200	2015	John J. Murphy; Paolo Melchiorre	nature15200
nature15201	2015	Kenneth S. Zaret	nature15201
nature15202	2015	Alice Verchère; Anant K. Menon	nature15202
nature15203	2015	Igor I. Mazin	nature15203
nature15204	2015	Lu Wen; Fuchou Tang	nature15204
nature15205	2015	John M. Archibald	nature15205
nature15206	2015	Marcel Rejmánek	nature15206
nature15207	2015	Beth A. Lazazzera; Diarmaid Hughes	nature15207
nature15208	2015	Bennett W. Fox; Randal S. Tibbetts	nature15208
nature15209	2015	Javier M. Di Noia	nature15209
nature15210	2015	Natalia L. Komarova	nature15210
nature15211	2015	Ju Lu; Yi Zuo	nature15211
nature15212	2015	Carol Prives; Scott W. Lowe	nature15212
nature15213	2015	Tessa Holyoake; David Vetrie	nature15213
nature15214	2015	Juha Merilä	nature15214
nature15215	2015	Alex Pentland	nature15215
nature15216	2015	Jerzy Paszkowski	nature15216
nature15217	2015	Gordana Vunjak-Novakovic	nature15217
nature15218	2015	Omid C. Farokhzad	nature15218
nature15630	2015	Michel Goedert; Yifan Cheng	nature15630
nature15631	2015	Howard Wiseman	nature15631
nature15632	2015	Petr Broz	nature15632
nature15633	2015	Trevor F. Keenan	nature15633
nature15634	2015	Antoine Baudrimont; Attila Becskei	nature15634
nature15635	2015	Thomas Hermann	nature15635
nature15636	2015	Thomas Frank; Rainer W. Friedrich	nature15636
nature15637	2015	Christopher Aiken	nature15637
nature15638	2015	Gavin H. Thomas	nature15638
nature15639	2015	Jamie A. Davies	nature15639
nature15640	2015	Robin Dennell	nature15640
nature15641	2015	Sarah D. Beagle; Steve W. Lockless	nature15641
nature15642	2015	Janusz Rak	nature15642
nature15643	2015	Thomas Sterner	nature15643
nature15644	2015	Isaac S. Harris; Joan S. Brugge	nature15644
nature15645	2015	Marianne E. Bronner	nature15645
nature15646	2015	David S. Shin; John A. Tainer	nature15646
nature15647	2015	Wolf-Dietrich Hardt	nature15647
nature15648	2015	Ivan Maillard; Alan R. Saltiel	nature15648
nature15649	2015	Harald Sontheimer	nature15649
nature16311	2015	Julia L. Blanchard	nature16311
nature16312	2015	Esteban Carrizosa; Thorsten R. Mempel	nature16312
nature16313	2015	Shyamala Maheswaran; Daniel A. Haber	nature16313
nature16314	2015	Derek P. Tittensor	nature16314
nature16315	2015	Casey W. Dunn	nature16315
nature16316	2015	François Rouyer; Abhishek Chatterjee	nature16316
nature16317	2015	Richard J. Maraia; Keshab Rijal	nature16317
nature16318	2015	Dejana Mokranjac; Walter Neupert	nature16318
nature16319	2015	Gwyn A. Beattie	nature16319
nature16320	2015	David Tilman; Forest Isbell	nature16320
nature16321	2015	Douglas D. Richman	nature16321
nature16322	2015	Kleomenis Tsiganis	nature16322
nature16323	2015	Thomas C. Südhof	nature16323
nature16324	2015	Samuel M. Behar; Eric H. Baehrecke	nature16324
nature16325	2015	Konrad Gronke; Andreas Diefenbach	nature16325
nature16326	2015	Nikos Prantzos	nature16326
nature16329	2015	Gregory P. Dietl	nature16329
nature16330	2015	Matthew R. Grimmer; Joseph F. Costello	nature16330
nature16862	2015	Jonathan M. Levine	nature16862
nature16864	2015	Jared Diamond	nature16864
