file_id	year	authors	journo_file_id
d41586-018-01021-5	2018	Kendall Powell	d41586-018-01021-5
d41586-018-02174-z	2018	Sarah Webb	d41586-018-02174-z
d41586-018-03305-2	2018	Andy Extance	d41586-018-03305-2
d41586-018-04161-w	2018	Mike May	d41586-018-04161-w
d41586-018-05214-w	2018	Esther Landhuis	d41586-018-05214-w
d41586-018-05380-x	2018	C. Y. Tachibana	d41586-018-05380-x
d41586-018-05769-8	2018	Jeffrey M. Perkel	d41586-018-05769-8
d41586-018-05990-5	2018	Jeffrey M. Perkel	d41586-018-05990-5
d41586-018-06791-6	2018	Monya Baker	d41586-018-06791-6
d41586-018-06958-1	2018	Michael Eisenstein	d41586-018-06958-1
d41586-018-07197-0	2018	Esther Landhuis	d41586-018-07197-0
d41586-018-07593-6	2018	Michael Eisenstein	d41586-018-07593-6
