file_id	year	authors	journo_file_id
d41586-017-08968-x	2018	Anna Nowogrodzki	d41586-017-08968-x
d41586-018-01322-9	2018	Jeffrey M. Perkel	d41586-018-01322-9
d41586-018-02403-5	2018	Charles Choi	d41586-018-02403-5
d41586-018-03924-9	2018	Roberta Kwok	d41586-018-03924-9
d41586-018-04997-2	2018	David Matthews	d41586-018-04997-2
d41586-018-05331-6	2018	Jeffrey M. Perkel	d41586-018-05331-6
d41586-018-05588-x	2018	Anna Nowogrodzki	d41586-018-05588-x
d41586-018-05895-3	2018	Roberta Kwok	d41586-018-05895-3
d41586-018-06011-1	2018	Jeffrey M. Perkel	d41586-018-06011-1
d41586-018-06617-5	2018	Andy Extance	d41586-018-06617-5
d41586-018-06792-5	2018	Jeffrey M. Perkel	d41586-018-06792-5
d41586-018-06870-8	2018	David Matthews	d41586-018-06870-8
d41586-018-07195-2	2018	Jeffrey M. Perkel	d41586-018-07195-2
d41586-018-07196-1	2018	Jeffrey M. Perkel	d41586-018-07196-1
d41586-018-07662-w	2018	Anna Nowogrodzki	d41586-018-07662-w
