file_id	year	authors	journo_file_id
d41586-018-07848-2	2019	Elizabeth Gibney	d41586-018-07848-2
d41586-019-00035-x	2019	David Adam	d41586-019-00035-x
d41586-019-00122-z	2019	Gabriel Popkin	d41586-019-00122-z
d41586-019-00123-y	2019	Adam Mann	d41586-019-00123-y
d41586-019-00209-7	2019	Quirin Schiermeier	d41586-019-00209-7
d41586-019-00210-0	2019	Lynne Peeples	d41586-019-00210-0
d41586-019-00284-w	2019		d41586-019-00284-w
d41586-019-00285-9	2019	Philip Ball	d41586-019-00285-9
d41586-019-00441-1	2019	XiaoZhi Lim	d41586-019-00441-1
d41586-019-00442-0	2019	Carrie Arnold	d41586-019-00442-0
d41586-019-00517-y	2019	Erik Vance	d41586-019-00517-y
d41586-019-00615-x	2019	Amy Maxmen	d41586-019-00615-x
d41586-019-00672-2	2019	Ewen Callaway	d41586-019-00672-2
d41586-019-00673-1	2019	David Cyranoski	d41586-019-00673-1
d41586-019-00739-0	2019	Dyani Lewis	d41586-019-00739-0
d41586-019-00791-w	2019	Liam Drew	d41586-019-00791-w
d41586-019-00792-9	2019	Elie Dolgin	d41586-019-00792-9
d41586-019-00878-4	2019	Maryn McKenna	d41586-019-00878-4
d41586-019-00879-3	2019	Megan Scudellari	d41586-019-00879-3
d41586-019-00895-3	2019	Amber Dance	d41586-019-00895-3
d41586-019-01034-8	2019	Wudan Yan	d41586-019-01034-8
d41586-019-01035-7	2019	Aisling Irwin	d41586-019-01035-7
d41586-019-01098-6	2019	Nicola Jones	d41586-019-01098-6
d41586-019-01166-x	2019	Giorgia Guglielmi	d41586-019-01166-x
d41586-019-01167-w	2019	Nicky Phillips	d41586-019-01167-w
d41586-019-01237-z	2019	Sara Reardon	d41586-019-01237-z
d41586-019-01496-w	2019	Traci Watson	d41586-019-01496-w
d41586-019-01540-9	2019		d41586-019-01540-9
d41586-019-01565-0	2019	Richard Van Noorden; Declan Butler	d41586-019-01565-0
d41586-019-01566-z	2019	Alison Abbott; Quirin Schiermeier	d41586-019-01566-z
d41586-019-01567-y	2019	Elizabeth Gibney	d41586-019-01567-y
d41586-019-01678-6	2019	Lisa Palmer	d41586-019-01678-6
d41586-019-01679-5	2019	Amy Maxmen	d41586-019-01679-5
d41586-019-01730-5	2019	Shannon Hall	d41586-019-01730-5
d41586-019-01789-0	2019	Leslie Roberts	d41586-019-01789-0
d41586-019-01880-6	2019	Elie Dolgin	d41586-019-01880-6
d41586-019-01906-z	2019	Heidi Ledford	d41586-019-01906-z
d41586-019-01985-y	2019	Andy Extance	d41586-019-01985-y
d41586-019-01986-x	2019	Matthew Warren	d41586-019-01986-x
d41586-019-02040-6	2019	Giorgia Guglielmi	d41586-019-02040-6
d41586-019-02041-5	2019	Tom Chivers	d41586-019-02041-5
d41586-019-02086-6	2019	Alexandra Witze	d41586-019-02086-6
d41586-019-02087-5	2019	Megan Scudellari	d41586-019-02087-5
d41586-019-02141-2	2019	Emiliano Rodríguez Mega	d41586-019-02141-2
d41586-019-02142-1	2019	Priyanka Pulla	d41586-019-02142-1
d41586-019-02241-z	2019	David Adam	d41586-019-02241-z
d41586-019-02242-y	2019	Olive Heffernan	d41586-019-02242-y
d41586-019-02306-z	2019	Cassandra Willyard	d41586-019-02306-z
d41586-019-02381-2	2019	Meera Subramanian	d41586-019-02381-2
d41586-019-02417-7	2019	Davide Castelvecchi	d41586-019-02417-7
d41586-019-02472-0	2019	Mark Zastrow	d41586-019-02472-0
