file_id	year	authors	journo_file_id
457617a	2009	Nathan Blow	457617a
457618a	2009		457618a
457621a	2009		457621a
458239a	2009	Nathan Blow	458239a
458240a	2009		458240a
458243a	2009		458243a
458925a	2009	Nathan Blow	458925a
458926a	2009	Nathan Blow	458926a
458929a	2009		458929a
460415a	2009	Nathan Blow	460415a
460417a	2009		460417a
460419a	2009		460419a
4611149a	2009	Michael Eisenstein	4611149a
4611150a	2009		4611150a
4611153a	2009		4611153a
462675a	2009	Kelly Rae Chi	462675a
462676a	2009		462676a
462679a	2009		462679a
