file_id	year	authors	journo_file_id
biodiversity-life-a-status-report-1.16523	2014		biodiversity-life-a-status-report-1.16523
indirect-costs-keeping-the-lights-on-1.16376	2014		indirect-costs-keeping-the-lights-on-1.16376
online-collaboration-scientists-and-the-social-network-1.15711	2014		online-collaboration-scientists-and-the-social-network-1.15711
the-top-100-papers-1.16224	2014		the-top-100-papers-1.16224
science-in-2015-1.16628	2014	Mark Zastrow	517012a
human-subjects-research-the-ethics-squad-1.16186	2014	Elie Dolgin	514418a
after-the-berlin-wall-central-europe-up-close-1.16272	2014	Alison Abbott; Quirin Schiermeier	515022a
the-ebola-questions-1.16243	2014	Erika Check Hayden	514554a
depression-a-change-of-mind-1.16325	2014	Emily Anthes	515185a
medical-research-if-depression-were-cancer-1.16307	2014	Heidi Ledford	515182a
mental-health-the-great-depression-1.16306	2014		515179a
higher-education-the-university-experiment-1.16133	2014		514287a
nuclear-power-desperately-seeking-plutonium-1.16411	2014	Alexandra Witze	515484a
publishing-the-peer-review-scam-1.16400	2014	Cat Ferguson; Adam Marcus; Ivan Oransky	515480a
mental-health-a-world-of-depression-1.16318	2014	Kerri Smith	515180a
developing-world-far-flung-physics-1.16361	2014	Katia Moskvitch	515330a
the-discovery-of-homo-floresiensis-tales-of-the-hobbit-1.16197	2014	Ewen Callaway	514422a
natural-gas-the-fracking-fallacy-1.16430	2014	Mason Inman	516028a
physics-quantum-computer-quest-1.16457	2014	Elizabeth Gibney	516024a
renewable-energy-wind-power-tests-the-waters-1.15992	2014	Gene Russo	513478a
lakes-under-the-ice-antarctica-s-secret-garden-1.15729	2014	Douglas Fox	512244a
cancer-biomarkers-written-in-blood-1.15624	2014	Ed Yong	511524a
dam-removals-rivers-on-the-run-1.15636	2014	Richard A. Lovett	511521a
organic-synthesis-the-robo-chemist-1.15661	2014	Mark Peplow	512020a
e-cigarettes-the-lingering-questions-1.15762	2014	Daniel Cressey	513024a
life-outside-the-lab-the-ones-who-got-away-1.15802	2014	Ewen Callaway	513020a
scientific-advice-crisis-counsellors-1.15774	2014	Alexandra Witze; Lauren Morello; Marian Turner	512360a
wildlife-energy-survival-of-the-fittest-1.15857	2014	Andrew Curry	513157a
curing-blindness-vision-quest-1.15875	2014	Corie Lok	513160a
invasive-species-control-bounty-hunters-1.15916	2014	Hannah Hoag	513294a
diversity-pride-in-science-1.15924	2014	M Mitchell Waldrop	513297a
infectious-disease-ebola-s-lost-ward-1.15990	2014	Erika Check Hayden	513474a
the-first-south-americans-extreme-living-1.16038	2014	Barbara Fraser	514024a
astronomy-to-catch-a-cosmic-ray-1.16037	2014	Katia Moskvitch	514020a
large-hadron-collider-the-big-reboot-1.16095	2014	Matthew Chalmers	514158a
neuroscience-brains-of-norway-1.16079	2014	Alison Abbott	514154a
arizona-s-big-bet-the-research-rethink-1.16150	2014	Josh Fischman	514292a
global-health-deadly-dinners-1.15286	2014	Meera Subramanian	509548a
science-and-politics-hello-governor-1.15593	2014	Virginia Gewin	511402a
theoretical-physics-complexity-on-the-horizon-1.15285	2014	Amanda Gefter	509552a
alzheimer-s-disease-the-forgetting-gene-1.15342	2014	Laura Spinney	510026a
solar-energy-springtime-for-the-artificial-leaf-1.15341	2014	Jessica Marshall	510022a
south-american-science-big-players-1.15394	2014	 Michele Catanzaro; Giuliana Miranda;  Lisa Palmer; Aleszu Bajak	510204a
